NombreProceso,NombreGrupo,Fecha,total_ejecucionesFecha,total_mipsFecha
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2024-01-08,50575,0.9372176513133574
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2024-01-06,61325,1.0482627573111836
*LIBRARY/MAINTENANCE,OPERACION,2024-01-06,1,0.00031365729982439324
*LIBRARY/MAINTENANCE,MONITOREO,2024-01-05,11,0.0013457344078177092
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2024-01-05,61812,2.043659597015206
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2024-01-04,63173,1.1685143403854674
*LIBRARY/MAINTENANCE,MONITOREO,2024-01-04,10,0.0013376285167126885
*LIBRARY/MAINTENANCE,MONITOREO,2024-01-02,14,0.0013435436264379738
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2024-01-02,69514,1.5505845787142671
*LIBRARY/MAINTENANCE,MONITOREO,2023-12-30,9,0.0014718921184136114
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-12-30,52172,0.9694079131649241
*LIBRARY/MAINTENANCE,OPERACION,2023-12-30,1,0.00032817905068435315
*LIBRARY/MAINTENANCE,MONITOREO,2023-12-29,10,0.0014395311477472352
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-12-28,60243,1.1374161204578768
*LIBRARY/MAINTENANCE,MONITOREO,2023-12-26,10,0.0010319206236090491
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-12-25,52124,0.9308760433987517
*LIBRARY/MAINTENANCE,MONITOREO,2023-12-25,10,0.0011378292548808262
*LIBRARY/MAINTENANCE,MONITOREO,2023-12-24,11,0.001477384720301377
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-12-24,49854,0.8989213374908211
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-12-23,57093,0.9681565231923903
*LIBRARY/MAINTENANCE,MONITOREO,2023-12-22,10,0.0016406135815300856
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-12-22,62633,2.1751669766621995
*LIBRARY/MAINTENANCE,MONITOREO,2023-12-21,10,0.0016296283777545552
*LIBRARY/MAINTENANCE,MONITOREO,2023-12-20,10,0.0014821418455830872
*LIBRARY/MAINTENANCE,MONITOREO,2023-12-18,10,0.001372258510950934
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-12-18,61472,0.9928065536911738
*LIBRARY/MAINTENANCE,MONITOREO,2023-12-17,10,0.0016362007218937615
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-12-17,56236,0.8703872550354157
*LIBRARY/MAINTENANCE,MONITOREO,2023-12-16,9,0.0016200984787527067
*LIBRARY/MAINTENANCE,OPERACION,2023-12-16,1,0.00031246801850396544
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-12-15,61293,2.064831183081488
*LIBRARY/MAINTENANCE,MONITOREO,2023-12-13,9,0.0014953178307383526
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-12-13,61668,1.2593733363753974
*LIBRARY/MAINTENANCE,MONITOREO,2023-12-12,10,0.0013331687117610848
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-12-12,61864,1.1088969979096772
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-12-11,64554,1.013149226325559
*LIBRARY/MAINTENANCE,MONITOREO,2023-12-11,10,0.0012186534393546333
*LIBRARY/MAINTENANCE,MONITOREO,2023-12-10,11,0.00156562626458943
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-12-10,52446,0.8621044270371208
*LIBRARY/MAINTENANCE,OPERACION,2023-12-09,1,0.000338240996592709
*LIBRARY/MAINTENANCE,MONITOREO,2023-12-09,9,0.0015397906927469799
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-12-09,53247,0.939323117406768
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-12-08,51981,1.9909040321957296
*LIBRARY/MAINTENANCE,MONITOREO,2023-12-08,10,0.0016191595724471058
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-12-07,136004,2.391238501918717
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-12-06,65555,1.1401255693292873
*LIBRARY/MAINTENANCE,MONITOREO,2023-12-06,10,0.0016014611885865294
*LIBRARY/MAINTENANCE,MONITOREO,2023-12-05,10,0.0015669250849788448
*LIBRARY/MAINTENANCE,OPERACION,2023-12-02,1,0.00033063585551734205
*LIBRARY/MAINTENANCE,MONITOREO,2023-12-02,9,0.001657279168454501
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-12-03,52208,0.8585633575540005
*LIBRARY/MAINTENANCE,MONITOREO,2023-12-03,11,0.0015633572410175614
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-11-29,60904,1.0982057187531074
*LIBRARY/MAINTENANCE,MONITOREO,2023-11-29,10,0.0013460317281478167
*LIBRARY/MAINTENANCE,MONITOREO,2023-11-28,10,0.0012974902721482522
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-11-28,59950,1.0758565407499439
*LIBRARY/MAINTENANCE,MONITOREO,2023-11-27,10,0.0012725153644192692
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-11-27,60563,1.0004405504870308
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-11-26,60305,0.8928671757416633
*LIBRARY/MAINTENANCE,MONITOREO,2023-11-25,9,0.0015767836011876535
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-11-25,53869,0.937902505221117
*LIBRARY/MAINTENANCE,OPERACION,2023-11-25,1,0.000334610558877719
*LIBRARY/MAINTENANCE,MONITOREO,2023-11-24,10,0.0015351118096574026
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-11-23,61370,1.1346693500608946
*LIBRARY/MAINTENANCE,MONITOREO,2023-11-23,10,0.0015337347470758549
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-11-22,62064,1.1174604024089694
*LIBRARY/MAINTENANCE,MONITOREO,2023-11-21,10,0.0013240926174736096
*LIBRARY/MAINTENANCE,MONITOREO,2023-11-20,10,0.0013271440629668123
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-11-20,65193,1.0091234934074602
*LIBRARY/MAINTENANCE,MONITOREO,2023-11-19,11,0.0013780014878535254
*LIBRARY/MAINTENANCE,OPERACION,2023-11-19,13,0.00014521750859959937
*LIBRARY/MAINTENANCE,OPERACION,2023-11-18,1,0.00031598891714996867
*LIBRARY/MAINTENANCE,MONITOREO,2023-11-17,10,0.0015538116935772863
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-11-17,66208,2.1441413498405693
*LIBRARY/MAINTENANCE,MONITOREO,2023-11-16,10,0.00142300639676866
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-11-16,63993,1.143265600632444
*LIBRARY/MAINTENANCE,MONITOREO,2023-11-15,10,0.0011802365230171316
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-11-15,65301,1.0939666976192617
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-11-14,62103,1.013860119234822
*LIBRARY/MAINTENANCE,MONITOREO,2023-11-13,11,0.0013088979837613025
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-11-13,49489,0.8737224849595044
*LIBRARY/MAINTENANCE,MONITOREO,2023-11-12,11,0.001416136732299347
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-11-12,53474,0.8142839258927582
*LIBRARY/MAINTENANCE,MONITOREO,2023-11-11,9,0.0024820301157327212
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-11-11,56215,0.9659851771731992
*LIBRARY/MAINTENANCE,MONITOREO,2023-11-10,10,0.002359534139728662
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-11-10,67157,2.133855756450242
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-11-09,61855,1.1224233516013211
*LIBRARY/MAINTENANCE,MONITOREO,2023-11-08,10,0.0012787747397899416
*LIBRARY/MAINTENANCE,MONITOREO,2024-10-06,11,0.001348707611118779
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2024-10-06,2,3.5991408381366214e-06
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-11-08,63319,1.064930441126319
*LIBRARY/MAINTENANCE,MONITOREO,2023-11-05,10,2.2940610733514292e-05
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-11-05,49913,0.699558307176957
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-11-06,49625,1.002257115110233
*LIBRARY/MAINTENANCE,MONITOREO,2023-11-06,10,2.068723560007223e-05
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-11-04,55404,1.015045175476915
*LIBRARY/MAINTENANCE,MONITOREO,2023-11-04,23,0.0026824866119785034
*LIBRARY/MAINTENANCE,MONITOREO,2023-11-01,10,0.001414837911909933
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-10-31,59531,1.141576805509021
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-10-28,52360,0.9662881935348661
*LIBRARY/MAINTENANCE,MONITOREO,2023-10-27,10,0.0015826517655976595
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-10-27,60278,2.160086920816094
*LIBRARY/MAINTENANCE,OPERACION,2023-10-26,31,0.00020400869176863976
*LIBRARY/MAINTENANCE,OPERACION,2023-10-25,8,0.000516586249341592
*LIBRARY/MAINTENANCE,MONITOREO,2023-10-24,10,0.001419767170014337
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-10-24,58859,1.122153572522869
*LIBRARY/MAINTENANCE,MONITOREO,2023-10-23,10,0.0013931961215658327
*LIBRARY/MAINTENANCE,MONITOREO,2023-10-22,11,0.0015102933863126865
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-10-22,52762,0.8694738556844679
*LIBRARY/MAINTENANCE,MONITOREO,2023-10-21,9,0.0017457710877573818
*LIBRARY/MAINTENANCE,MONITOREO,2023-10-20,10,0.0016123994470467796
*LIBRARY/MAINTENANCE,MONITOREO,2023-10-18,11,0.0011795010464110778
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-10-18,63251,1.160432500930306
*LIBRARY/MAINTENANCE,MONITOREO,2023-10-17,9,0.0010686005632811895
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-10-16,49543,0.905427598274596
*LIBRARY/MAINTENANCE,MONITOREO,2023-10-15,11,0.0012636270513929145
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-10-15,52034,0.8277539295576459
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-10-14,53940,0.9758402037802353
*LIBRARY/MAINTENANCE,MONITOREO,2023-10-14,9,0.0014884638147074664
*LIBRARY/MAINTENANCE,MONITOREO,2023-10-13,10,0.0014739733607243596
*LIBRARY/MAINTENANCE,MONITOREO,2023-10-12,10,0.001430564592528747
*LIBRARY/MAINTENANCE,MONITOREO,2023-10-10,10,0.001190345414240768
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-10-10,61631,1.0716247178978124
*LIBRARY/MAINTENANCE,MONITOREO,2023-10-09,10,0.001160863756244901
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2024-07-21,54983,1.0278047556856178
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-10-09,59874,1.0023103510977627
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-10-08,52308,0.832787985254168
*LIBRARY/MAINTENANCE,MONITOREO,2023-10-07,9,0.0015317786922725192
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-10-07,54171,0.9664978043676198
*LIBRARY/MAINTENANCE,OPERACION,2023-10-07,1,0.00035180819270864137
*LIBRARY/MAINTENANCE,MONITOREO,2023-10-06,10,0.0015110758082340205
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-10-06,62485,2.1755540877324404
*LIBRARY/MAINTENANCE,MONITOREO,2023-10-05,10,0.001513548261505436
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-10-04,63091,1.139915958496608
*LIBRARY/MAINTENANCE,MONITOREO,2023-10-03,10,0.0011675612878915204
*LIBRARY/MAINTENANCE,OPERACION,2023-09-30,1,0.00034032223890345756
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-09-30,57184,0.9581614743583228
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-09-29,63330,2.1391168240432172
*LIBRARY/MAINTENANCE,MONITOREO,2023-09-29,9,0.0014283738111490116
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-09-26,60333,1.0786138112491988
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-09-25,63730,1.0310646070818432
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-09-23,53342,0.9852147450853848
*LIBRARY/MAINTENANCE,MONITOREO,2023-09-22,10,0.0015916965630082807
*LIBRARY/MAINTENANCE,MONITOREO,2023-09-21,10,0.0015231407542609912
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-09-20,61944,1.1179076034823576
*LIBRARY/MAINTENANCE,MONITOREO,2023-09-20,10,0.0013859978398895597
*LIBRARY/MAINTENANCE,MONITOREO,2023-09-19,10,0.0012800892086177824
*LIBRARY/MAINTENANCE,MONITOREO,2023-09-18,10,0.0012763805287106594
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-09-18,60596,1.0036072623776715
*LIBRARY/MAINTENANCE,MONITOREO,2024-07-02,10,0.0009570741426142345
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2024-07-02,61791,1.1651308037319565
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-09-17,48822,0.8653334666580779
*LIBRARY/MAINTENANCE,MONITOREO,2023-09-16,9,0.002203988661767453
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-09-16,57044,0.9457165529495122
*LIBRARY/MAINTENANCE,OPERACION,2023-09-16,1,0.00035478139600971073
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-09-15,63401,2.1502058082623594
*LIBRARY/MAINTENANCE,MONITOREO,2023-09-15,10,0.0021593906122514125
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-09-14,62458,1.1405516450108555
*LIBRARY/MAINTENANCE,MONITOREO,2023-09-13,10,0.001422756021753833
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-09-13,60547,1.1098867459917503
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-09-12,63291,1.0969585382105842
*LIBRARY/MAINTENANCE,MONITOREO,2023-09-12,10,0.0013312126569577493
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-09-11,61800,1.0268250539010513
*LIBRARY/MAINTENANCE,MONITOREO,2023-09-10,11,0.001204945407292861
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-09-10,52485,0.8411160372395486
*LIBRARY/MAINTENANCE,OPERACION,2023-09-09,1,0.00034468815322450156
*LIBRARY/MAINTENANCE,MONITOREO,2023-09-07,10,0.0016280948307887406
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-09-07,61077,1.1353879420019197
*LIBRARY/MAINTENANCE,MONITOREO,2023-09-06,10,0.0014755382045670282
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-09-04,60965,0.9899059278475543
*LIBRARY/MAINTENANCE,MONITOREO,2023-09-04,10,0.0012086071418847036
*LIBRARY/MAINTENANCE,OPERACION,2023-09-02,1,0.00035121355204842755
*LIBRARY/MAINTENANCE,MONITOREO,2023-09-01,10,0.0021396266345185145
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-09-01,62400,2.1723708354420794
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-08-30,62870,1.1315413211100667
*LIBRARY/MAINTENANCE,MONITOREO,2023-08-30,10,0.002067815950578476
*LIBRARY/MAINTENANCE,MONITOREO,2023-08-29,15,0.0012683841766746252
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-08-27,53942,0.8635639725375984
*LIBRARY/MAINTENANCE,MONITOREO,2023-08-27,11,0.0012519220194497568
*LIBRARY/MAINTENANCE,OPERACION,2023-08-26,1,0.0003522776458614418
*LIBRARY/MAINTENANCE,MONITOREO,2023-08-26,9,0.0016432425191857676
*LIBRARY/MAINTENANCE,MONITOREO,2023-08-24,10,0.0014132104743135574
*LIBRARY/MAINTENANCE,MONITOREO,2023-08-23,10,0.0012157428298072705
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-08-23,61970,1.097870028451967
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-08-21,52166,0.9929861664674425
*LIBRARY/MAINTENANCE,MONITOREO,2023-08-20,11,0.0016157012675548075
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-08-20,53708,0.7753341176330504
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-08-19,53380,0.9540456690286456
*LIBRARY/MAINTENANCE,MONITOREO,2023-08-19,9,0.001640144128377285
*LIBRARY/MAINTENANCE,OPERACION,2023-08-19,1,0.0003462217001903163
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-08-18,63720,2.20068513557973
*LIBRARY/MAINTENANCE,MONITOREO,2023-08-17,12,0.0015445165211518377
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-08-17,62226,1.142615048101739
*LIBRARY/MAINTENANCE,MONITOREO,2023-08-16,10,0.0013424795326249597
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-08-16,65052,1.1397377071344386
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-08-15,60357,1.0698244432989443
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-08-14,63050,1.0247573318410859
*LIBRARY/MAINTENANCE,MONITOREO,2023-08-14,10,0.0012921698030831806
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-08-13,53684,0.8688553668040689
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-08-12,54534,0.9560279349663349
*LIBRARY/MAINTENANCE,MONITOREO,2023-08-12,9,0.0016317252685037306
*LIBRARY/MAINTENANCE,MONITOREO,2023-08-11,11,0.0015637641004166553
*LIBRARY/MAINTENANCE,MONITOREO,2023-08-10,11,0.0014281390845726116
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-08-10,61627,1.1700085628254375
*LIBRARY/MAINTENANCE,MONITOREO,2023-08-09,12,0.0012219865567395165
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-08-09,62154,1.0851496632299424
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-08-08,60448,1.0122129802544482
*LIBRARY/MAINTENANCE,MONITOREO,2023-08-07,10,0.0014541780861146085
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-08-07,50860,0.9137878078008511
*LIBRARY/MAINTENANCE,MONITOREO,2023-08-06,11,0.0017913706373327302
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-08-06,53166,0.8853941074866194
*LIBRARY/MAINTENANCE,OPERACION,2023-08-05,1,0.0003569721773894461
*LIBRARY/MAINTENANCE,MONITOREO,2023-08-05,9,0.0017972075048658816
*LIBRARY/MAINTENANCE,MONITOREO,2023-08-04,10,0.00155040033400027
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-08-04,64312,2.221586144497099
*LIBRARY/MAINTENANCE,MONITOREO,2023-08-03,10,0.0015793342966512027
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-08-02,62987,1.1329507133653205
*LIBRARY/MAINTENANCE,MONITOREO,2023-08-02,10,0.001371022284315226
*LIBRARY/MAINTENANCE,MONITOREO,2023-08-01,10,0.0013187095546548316
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-08-01,61700,1.0818589844100752
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-07-30,53469,0.851608659470266
*LIBRARY/MAINTENANCE,OPERACION,2023-07-29,1,0.0003515578176938145
*LIBRARY/MAINTENANCE,MONITOREO,2024-05-15,10,0.0009868061756249285
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2024-05-16,61947,1.232573539053942
*LIBRARY/MAINTENANCE,MONITOREO,2023-07-28,10,0.0016219606429254815
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-07-28,64225,2.19071493646589
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-07-27,61896,1.163341639524449
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-07-26,63593,1.1317562837086643
*LIBRARY/MAINTENANCE,MONITOREO,2024-05-16,10,0.0012278547211495216
*LIBRARY/MAINTENANCE,MONITOREO,2023-07-25,10,0.0013811311755388615
*LIBRARY/MAINTENANCE,MONITOREO,2023-07-23,11,0.0013260643207153697
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-07-23,54718,0.8424317735908833
*LIBRARY/MAINTENANCE,OPERACION,2023-07-22,1,0.000348834989407572
*LIBRARY/MAINTENANCE,MONITOREO,2023-07-22,8,0.001498056307463022
*LIBRARY/MAINTENANCE,MONITOREO,2023-07-20,10,0.0017206709925209852
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-07-20,50219,1.0558453333383364
*LIBRARY/MAINTENANCE,MONITOREO,2023-07-18,10,0.001272233692527589
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-07-17,61216,0.9910690606273509
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-07-16,51087,0.8891062144017592
*LIBRARY/MAINTENANCE,MONITOREO,2023-07-16,11,0.0013105567182345305
*LIBRARY/MAINTENANCE,MONITOREO,2023-07-15,9,0.0014795755016811121
*LIBRARY/MAINTENANCE,OPERACION,2023-07-15,1,0.0003462060517518896
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-07-13,65639,1.1462589121768858
*LIBRARY/MAINTENANCE,MONITOREO,2023-07-13,10,0.001406951098942885
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-07-12,63463,1.1054208537975525
*LIBRARY/MAINTENANCE,MONITOREO,2023-07-11,10,0.0011582661154660714
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-07-11,64951,1.0757207748980988
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-07-10,63692,0.982904800847002
*LIBRARY/MAINTENANCE,MONITOREO,2023-07-10,10,0.0011525544354403332
*LIBRARY/MAINTENANCE,MONITOREO,2023-07-09,11,0.001587002031480276
*LIBRARY/MAINTENANCE,OPERACION,2023-07-08,1,0.00035550122417733813
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-07-07,63361,2.007884496998149
*LIBRARY/MAINTENANCE,MONITOREO,2023-07-07,9,0.0014147909665946526
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-07-05,63943,1.0806191429850747
*LIBRARY/MAINTENANCE,MONITOREO,2023-07-05,10,0.0010480228667501038
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-07-03,52122,0.8895459824668633
*LIBRARY/MAINTENANCE,MONITOREO,2023-07-02,11,0.0013102124525891437
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2023-07-01,59881,0.9590250647297703
*LIBRARY/MAINTENANCE,OPERACION,2023-07-01,1,0.0003541241615957902
*LIBRARY/MAINTENANCE,MONITOREO,2024-07-29,10,0.0011399104971915749
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2024-11-12,4,6.807070715606218e-06
*LIBRARY/MAINTENANCE,MONITOREO,2024-06-02,11,0.00139768722339429
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2024-06-02,50166,1.03416950764065
*LIBRARY/MAINTENANCE,MONITOREO,2024-06-03,10,0.0010902267051868624
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2024-06-03,51729,1.0215702769805
*LIBRARY/MAINTENANCE,MONITOREO,2024-07-04,10,0.0011200526288281166
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2024-07-12,62634,2.22643698827648
*LIBRARY/MAINTENANCE,MONITOREO,2024-07-12,10,0.0013119963745697853
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2024-07-08,62521,1.146235423870796
*LIBRARY/MAINTENANCE,MONITOREO,2024-07-08,10,0.0010911969083693168
*LIBRARY/MAINTENANCE,MONITOREO,2024-08-11,11,0.001358503533573881
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2024-08-11,58510,1.0558279009779388
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2024-06-15,59086,1.1064503176163607
*LIBRARY/MAINTENANCE,MONITOREO,2024-06-15,9,0.0019130998398538812
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2024-08-24,59088,1.2223720247232803
*LIBRARY/MAINTENANCE,MONITOREO,2024-08-24,9,0.001343449735807414
*LIBRARY/MAINTENANCE,OPERACION,2024-11-10,55020,1.111152892441786
*LIBRARY/MAINTENANCE,MONITOREO,2024-11-10,11,0.001359379846125775
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2024-11-10,2,3.5208986460032166e-06
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2024-09-20,8,1.7651438545296124e-05
*LIBRARY/MAINTENANCE,OPERACION,2024-10-13,54923,1.0814569760269712
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2024-10-13,4,6.525398823925961e-06
*LIBRARY/MAINTENANCE,MONITOREO,2024-10-13,11,0.0014051515285238173
*LIBRARY/MAINTENANCE,MONITOREO,2024-06-05,10,0.0009999821607801936
*LIBRARY/MAINTENANCE,OPERACION,2024-10-25,59635,2.40012925610162
*LIBRARY/MAINTENANCE,MONITOREO,2024-09-12,10,0.0014036962237501355
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2024-09-12,4,6.900961346166305e-06
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2024-06-17,62119,1.1381794043390694
*LIBRARY/MAINTENANCE,MONITOREO,2024-06-17,10,0.0011066419170964513
*LIBRARY/MAINTENANCE,OPERACION,2024-10-31,63016,1.3848634845879526
*LIBRARY/MAINTENANCE,MONITOREO,2024-10-31,11,0.0014330839911154427
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2024-09-13,3,5.649086272031827e-06
*LIBRARY/MAINTENANCE,OPERACION,2024-09-13,63845,2.265611555057383
*LIBRARY/MAINTENANCE,MONITOREO,2024-09-13,10,0.0014525193516413805
*LIBRARY/MAINTENANCE,MONITOREO,2024-09-14,9,0.0014980250105861685
*LIBRARY/MAINTENANCE,MONITOREO,2024-08-19,10,0.0010739053839078343
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2024-08-19,52148,1.0698211727753366
*LIBRARY/MAINTENANCE,UNISYS_UNASSIGNED,2024-08-20,60860,1.1966331132849326
*LIBRARY/MAINTENANCE,MONITOREO,2023-07-01,8,0.00144492985900444
*LIBRARY/MAINTENANCE,MONITOREO,2023-07-04,10,0.0009514876500959092
